run_idx,scenario_name,pv_penetration,ambient_delta_c,load_growth_pct,peak_theta_hs_c,mean_theta_hs_c,lol_percent_annual,lol_hours_annual,hours_above_110c,hours_above_120c,reverse_flow_hours,peak_net_load_pu,mean_f_aa,battery_lifetime_fraction,dispatch_method
75,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.46826171875,58.02334649165359,0.05031253250331556,90.56255850596801,0.0,0.0,44.0,0.9767762710718786,0.01033819161027032,0.0014421033225424924,threshold
76,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.8946762084961,58.35706674223407,0.05047546978245223,90.85584560841401,0.0,0.0,36.0,0.9854366355505547,0.010371671873106622,0.001315452544119807,threshold
77,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.6683578491211,58.06154987579439,0.05042398794045869,90.76317829282564,0.0,0.0,36.0,0.9748220674286767,0.010361093412423018,0.0013122142263581019,threshold
78,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,89.09581756591797,58.09782510126557,0.05045277326531561,90.81499187756809,0.0,0.0,42.0,0.9712034356464209,0.010367008205201839,0.0014680997382205629,threshold
79,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.49311828613281,58.26144005805391,0.05087233963878171,91.57021134980708,0.0,0.0,37.0,0.9798743636787692,0.010453220473722267,0.001304914803672481,threshold
80,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.70966339111328,58.087649936844876,0.050946274956687125,91.70329492203683,0.0,0.0,44.0,0.9778416956253201,0.010468412662332971,0.001347229623706197,threshold
81,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,89.11266326904297,58.11711548825846,0.05035266471898816,90.63479649417869,0.0,0.0,44.0,0.9778846444797294,0.01034643795595647,0.0018878769728951396,threshold
82,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.87894439697266,58.17910175072143,0.05038562139289726,90.69411850721508,0.0,0.0,43.0,0.9778563488131379,0.010353209875252864,0.001535928773052791,threshold
83,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.64498901367188,58.16845351479871,0.05007819280398906,90.14074704718031,0.0,0.0,52.0,0.9813677360713075,0.010290039617258029,0.0020775291663050455,threshold
84,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.6641616821289,58.0835858892242,0.05081188106082529,91.46138590948553,0.0,0.0,34.0,0.9881782562646206,0.010440797478251773,0.00105812628284052,threshold
85,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.16885375976562,58.24245828385839,0.05085776389968532,91.54397501943357,0.0,0.0,38.0,0.9762560650792852,0.010450225458839451,0.0014298134747127644,threshold
86,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,89.0075912475586,58.232992305724274,0.05141794835725455,92.55230704305819,0.0,0.0,37.0,0.9675490118452311,0.010565331854230387,0.0016066972867012602,threshold
87,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,89.01092529296875,58.03678045178821,0.050940213405439146,91.69238412979045,0.0,0.0,40.0,1.0008071215159287,0.010467167138103934,0.0013533557471421575,threshold
88,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.324462890625,58.00607326067601,0.05056322056005664,91.01379700810196,0.0,0.0,46.0,0.9724129462164671,0.01038970285480616,0.001662003057617308,threshold
89,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.3907699584961,58.121558105777574,0.05036826368086782,90.66287462556207,0.0,0.0,43.0,0.9773404385965474,0.010349643222096127,0.001416069279601829,threshold
90,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.56205749511719,58.26777313586823,0.05106986283321703,91.92575309979065,0.0,0.0,38.0,0.9804583602557077,0.010493807431482951,0.0014216196129260548,threshold
91,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.58760833740234,58.219859565437524,0.05078517930077848,91.41332274140126,0.0,0.0,38.0,0.9717058630070355,0.010435310815228454,0.001223216273817228,threshold
92,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.39830780029297,58.34608170441792,0.05116657053658247,92.09982696584844,0.0,0.0,30.0,0.9826353270376768,0.01051367887737996,0.0009879392201446202,threshold
93,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.69259643554688,58.223398828169,0.05058590940967819,91.05463693742074,0.0,0.0,41.0,0.9793911330666432,0.010394364947194147,0.001516356045402751,threshold
94,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.28389739990234,58.156134732337215,0.050773255237979986,91.39185942836397,0.0,0.0,41.0,0.9735201148642493,0.010432860665338354,0.001752342992675989,threshold
95,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.7215347290039,58.08061462586098,0.05023488351860903,90.42279033349625,0.0,0.0,39.0,0.9831487973340658,0.010322236339440212,0.0016122101913256233,threshold
96,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.8110122680664,58.07795581533013,0.051017793698643954,91.8320286575591,0.0,0.0,32.0,0.9777436743354561,0.010483108294241907,0.0013487248765837068,threshold
97,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.61111450195312,58.181371005442045,0.05072211580180244,91.2998084432444,0.0,0.0,39.0,0.9868005796698526,0.010422352562014202,0.0014296236143795159,threshold
98,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.60269927978516,58.20696502947557,0.050639872539389924,91.15177057090187,0.0,0.0,46.0,0.9747800935618562,0.010405453261518477,0.0017028437509154454,threshold
99,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.76680755615234,58.215899637043954,0.05082688528653848,91.48839351576927,0.0,0.0,35.0,0.9864020945448138,0.010443880538329826,0.0011916690375940915,threshold
0,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.98609161376953,58.281298434170196,0.050817404777706104,91.471328599871,0.0,0.0,43.0,0.9863397182953744,0.010441932488569748,0.0019798844686087363,pypsa_lp
1,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.73274230957031,58.134109839137565,0.05028895016864906,90.5201103035683,0.0,0.0,41.0,0.9672445175108177,0.010333345925064874,0.0016167804340465762,pypsa_lp
2,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.42179107666016,58.15182762946189,0.05071800377386962,91.29240679296531,0.0,0.0,54.0,0.9687535313803506,0.010421507624767729,0.002064018406183048,pypsa_lp
3,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.53389739990234,58.20596520743361,0.050442144445286344,90.79586000151542,0.0,0.0,45.0,0.9737210499049209,0.010364824201086234,0.0018312986113292258,pypsa_lp
4,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.57816314697266,58.16759696025676,0.05027525437313466,90.49545787164239,0.0,0.0,28.0,0.976780861239512,0.010330531720507121,0.00123200771335729,pypsa_lp
5,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.65005493164062,58.38663317476259,0.050845140277870016,91.52125250016603,0.0,0.0,30.0,0.9802327777675138,0.010447631563945894,0.0011978498092782574,pypsa_lp
6,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,89.05744934082031,58.27641758455331,0.05041424390411087,90.74563902739956,0.0,0.0,40.0,0.9738262489696599,0.010359091213173466,0.001422870880726037,pypsa_lp
7,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.63444519042969,58.1912292784103,0.050327609779352855,90.58969760283514,0.0,0.0,52.0,0.9679301999184537,0.010341289680688943,0.0023227107165722342,pypsa_lp
8,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.69442749023438,58.195612181602954,0.05123095300543274,92.21571540977894,0.0,0.0,50.0,0.9762960663916707,0.010526908151801248,0.001992391344078548,pypsa_lp
9,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.70033264160156,58.280071060059306,0.05056368537015503,91.01463366627905,0.0,0.0,45.0,0.9831095119816365,0.010389798363730485,0.0016284629348336393,pypsa_lp
10,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.58043670654297,58.271772037889505,0.05123929294269503,92.23072729685106,0.0,0.0,54.0,0.9861424906599368,0.010528621837540076,0.0018611330164470161,pypsa_lp
11,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.62006378173828,58.090404704542784,0.050614264601353334,91.10567628243601,0.0,0.0,39.0,0.9793454778155264,0.010400191356442467,0.0015015746277933278,pypsa_lp
12,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.62188720703125,58.063980358020444,0.05103467716804127,91.86241890247427,0.0,0.0,41.0,0.9679856412266448,0.010486577500282453,0.001660783649764569,pypsa_lp
13,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.81621551513672,58.20879897617508,0.050752727925484006,91.35491026587121,0.0,0.0,43.0,0.971050363404846,0.010428642724414522,0.0015747969281981193,pypsa_lp
14,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.7076416015625,58.180672725846655,0.05005818370123357,90.10473066222042,0.0,0.0,31.0,0.9822019416623657,0.01028592815778772,0.0013237790309790316,pypsa_lp
15,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.62245178222656,58.08601474904064,0.050763142320691346,91.37365617724443,0.0,0.0,37.0,0.9803149823119699,0.01043078266863521,0.0013145196565228453,pypsa_lp
16,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.71800231933594,58.11219771491502,0.05110801836382099,91.99443305487779,0.0,0.0,49.0,0.9891741571247196,0.010501647609004313,0.0018971895948986118,pypsa_lp
17,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.93357849121094,58.22021841284397,0.051281162505651484,92.30609251017268,0.0,0.0,39.0,0.9823905385335654,0.010537225172394141,0.0016273795490175528,pypsa_lp
18,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.5583724975586,58.08135720130134,0.05064601317956786,91.16282372322215,0.0,0.0,42.0,0.969600651910211,0.010406715036897505,0.001517971696054741,pypsa_lp
19,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.67806243896484,58.225331170667,0.05041646283294415,90.74963309929947,0.0,0.0,41.0,0.9915043884455703,0.010359547157454277,0.0017707367031534168,pypsa_lp
20,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.89371490478516,58.09764381705162,0.050766934465189574,91.38048203734124,0.0,0.0,39.0,0.968537873189609,0.010431561876408818,0.001771397012636271,pypsa_lp
21,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.22080993652344,58.031916064020145,0.05046075009854261,90.8293501773767,0.0,0.0,34.0,0.9739281792068067,0.010368647280522456,0.001276883458305266,pypsa_lp
22,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.24873352050781,58.1023449695699,0.05091606768708684,91.64892183675632,0.0,0.0,44.0,0.9800214246808914,0.010462205689127433,0.0014904808148144995,pypsa_lp
23,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.25341796875,58.2730347447332,0.0510234567929809,91.84222222736562,0.0,0.0,42.0,0.987914336758993,0.0104842719437632,0.0018247842067352232,pypsa_lp
24,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.63883972167969,58.26383399593339,0.05085083179093376,91.53149722368077,0.0,0.0,41.0,0.9796759764110351,0.010448801052931594,0.0018196433948105123,pypsa_lp
25,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.50618743896484,58.26297258549638,0.050969452643346694,91.74501475802404,0.0,0.0,38.0,0.9763279690611757,0.010473175200687676,0.0011675727945944547,pypsa_lp
26,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.55599212646484,58.21046730816322,0.050746725894337874,91.34410660980816,0.0,0.0,34.0,0.9871534251590214,0.0104274094303434,0.0012528599355035106,pypsa_lp
27,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.30866241455078,58.100926821423656,0.050510798977815755,90.91943816006835,0.0,0.0,48.0,0.9762911927790544,0.010378931296811457,0.0018697571093829184,pypsa_lp
28,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.54737854003906,58.21194358854957,0.051169802455101984,92.10564441918358,0.0,0.0,31.0,0.991176170828246,0.010514342970226435,0.0012054089544132837,pypsa_lp
29,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.72135162353516,58.10740428822951,0.05044860659789229,90.80749187620613,0.0,0.0,37.0,0.9793464610502289,0.0103661520406628,0.0013355841461809514,pypsa_lp
30,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.33240509033203,58.24254593378904,0.05078236596649893,91.40825873969808,0.0,0.0,40.0,0.9758773680959604,0.010434732732842247,0.0011253639179803158,pypsa_lp
31,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.39805603027344,58.28935432520343,0.05045124101229938,90.81223382213888,0.0,0.0,47.0,0.9868599254099912,0.010366693358691653,0.001941482450338119,pypsa_lp
32,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.7726058959961,58.249111013191374,0.050776810969956274,91.3982597459213,0.0,0.0,37.0,0.9647351090164544,0.010433591295196493,0.0012660090307840452,pypsa_lp
33,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.62419891357422,58.170460928439205,0.050329434896100436,90.59298281298078,0.0,0.0,39.0,0.9710630708163579,0.01034166470467817,0.0014204291433912784,pypsa_lp
34,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.64923095703125,58.11001668424403,0.05051082005946337,90.91947610703406,0.0,0.0,40.0,0.9739497638056205,0.010378935628656856,0.0016622710017650689,pypsa_lp
35,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.58597564697266,58.174188946990604,0.050640669438348135,91.15320498902663,0.0,0.0,42.0,0.9601365362809643,0.010405617007879753,0.0016736343579671733,pypsa_lp
36,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.41327667236328,58.10387664250134,0.050966909972131186,91.74043794983614,0.0,0.0,36.0,0.9737536602147783,0.010472652733999558,0.001352833023754024,pypsa_lp
37,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.4591064453125,57.99040935499713,0.050167401445471556,90.3013226018488,0.0,0.0,51.0,0.9731240363676403,0.010308370160028401,0.0019056858551155516,pypsa_lp
38,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.83952331542969,58.23213471749317,0.05067686196892541,91.21835154406574,0.0,0.0,36.0,0.975881363892781,0.010413053829231248,0.0012169839774196728,pypsa_lp
39,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.8829116821289,58.18947931670327,0.05031516870260403,90.56730366468726,0.0,0.0,44.0,1.0037852737630615,0.010338733295055623,0.0014343669576463432,pypsa_lp
40,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.7579574584961,58.258902305628844,0.05117782286814863,92.12008116266752,0.0,0.0,28.0,0.973541317220638,0.010515991000304512,0.00118270167342122,pypsa_lp
41,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.63607025146484,58.15015673411862,0.05044450128295668,90.80010230932203,0.0,0.0,37.0,0.9924823306154562,0.010365308482799318,0.0014082806531946013,pypsa_lp
42,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.61153411865234,58.17912824499679,0.05117482490075211,92.1146848213538,0.0,0.0,44.0,0.9755884650594774,0.010515374979606596,0.0017173553448005304,pypsa_lp
43,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.73941040039062,58.24332559099759,0.05106675000379639,91.9201500068335,0.0,0.0,39.0,0.9740807558281974,0.010493167808999258,0.001373343311210771,pypsa_lp
44,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.59744262695312,58.30789626270444,0.05119503382530743,92.15106088555336,0.0,0.0,50.0,0.980992207747414,0.01051952749835084,0.0020221319506899225,pypsa_lp
45,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.57594299316406,58.21954834904783,0.05092434405233796,91.66381929420832,0.0,0.0,42.0,0.9785015041295898,0.010463906312124238,0.0013972440674603491,pypsa_lp
46,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,89.00940704345703,58.15267945544698,0.05082067116674051,91.47720810013291,0.0,0.0,36.0,0.9726836397619001,0.010442603664398734,0.0014617969672038721,pypsa_lp
47,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.56137084960938,58.17663035269493,0.050390533048913985,90.70295948804518,0.0,0.0,39.0,0.97192792541539,0.01035421911963986,0.0013540034810123629,pypsa_lp
48,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.2673110961914,58.229948136449394,0.05043048032346439,90.77486458223589,0.0,0.0,32.0,0.9843350188273945,0.010362427463725558,0.0014109245064214437,pypsa_lp
49,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.56554412841797,57.974465243180674,0.05021145350864338,90.38061631555809,0.0,0.0,45.0,0.9686474131072945,0.010317421953830832,0.0018866847842337383,pypsa_lp
50,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.45124816894531,58.08233285362013,0.05031412350010549,90.56542230018988,0.0,0.0,55.0,0.9652644115374678,0.010338518527418936,0.0020517198807824483,pypsa_lp
51,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.5637435913086,58.1630124493863,0.050751650293938425,91.35297052908916,0.0,0.0,48.0,0.9801756261682572,0.010428421293275019,0.0018706346485918373,pypsa_lp
52,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.59005737304688,58.33952565777023,0.05128083273712027,92.3054989268165,0.0,0.0,38.0,0.9813144901994386,0.010537157411737044,0.0014499243429347245,pypsa_lp
53,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.88542938232422,58.23546576686601,0.050760411635121995,91.36874094321959,0.0,0.0,39.0,0.9870662367818653,0.010430221568860684,0.0017714629699855315,pypsa_lp
54,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.55115509033203,58.15688892296015,0.050552131729827296,90.99383711368912,0.0,0.0,36.0,0.9678223300225848,0.010387424328046704,0.0014426031532278356,pypsa_lp
55,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.99385833740234,58.27255122757269,0.05049497153203794,90.8909487576683,0.0,0.0,34.0,0.9789220439761914,0.010375679081925604,0.001050640976103045,pypsa_lp
56,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.75050354003906,58.20506121973522,0.05090781126613224,91.63406027903802,0.0,0.0,44.0,0.9782985559341069,0.010460509164273747,0.00187021494500069,pypsa_lp
57,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.56326293945312,58.203915820809556,0.050985919907431246,91.77465583337624,0.0,0.0,31.0,0.9757143909754742,0.010476558885088612,0.0012729417318340015,pypsa_lp
58,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.77044677734375,58.01509122538653,0.04998611787950967,89.9750121831174,0.0,0.0,42.0,0.9862526755346687,0.010271120112228013,0.0014196432142242238,pypsa_lp
59,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.55379486083984,58.26346916023691,0.051543073014433824,92.77753142598088,0.0,0.0,30.0,0.9679675736995347,0.010591042400226127,0.0012590946195579825,pypsa_lp
60,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.52136993408203,58.222254577477415,0.050689377667798845,91.24087980203792,0.0,0.0,33.0,0.9836339927513252,0.010415625548177845,0.0015591758844946872,pypsa_lp
61,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.39292907714844,58.21343215605947,0.05004955770187378,90.0892038633728,0.0,0.0,40.0,0.9925438714633561,0.010284155692165845,0.0016033829618800884,pypsa_lp
62,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.59941864013672,58.11212642576497,0.05026750757690457,90.48151363842823,0.0,0.0,31.0,0.9904496516163055,0.010328939913062583,0.0011882320615154765,pypsa_lp
63,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.5172119140625,58.20104380888763,0.0503738588024312,90.67294584437616,0.0,0.0,40.0,0.9864295516480749,0.010350792904609149,0.0014738605435823144,pypsa_lp
64,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.6009750366211,58.17650857774663,0.050924286516464294,91.66371572963574,0.0,0.0,44.0,0.9775292181058255,0.010463894489684444,0.0018984915455733497,pypsa_lp
65,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.36349487304688,58.26817805455477,0.05115833645189063,92.08500561340313,0.0,0.0,31.0,0.981609367055953,0.010511986942169307,0.0012328949046877902,pypsa_lp
66,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.4718246459961,58.303133715580515,0.050672349427191433,91.21022896894458,0.0,0.0,41.0,0.9729882421880279,0.010412126594628379,0.0013978573916670406,pypsa_lp
67,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.598876953125,58.251963763703564,0.05074554505747523,91.34198110345541,0.0,0.0,32.0,0.9730490600406279,0.010427166792631896,0.0010147711491026918,pypsa_lp
68,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.6869888305664,58.238190817025846,0.05070164475020817,91.26296055037471,0.0,0.0,35.0,0.9786825698988605,0.010418146181549626,0.0014278459121441986,pypsa_lp
69,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.47330474853516,58.1317781090602,0.0505172186742377,90.93099361362786,0.0,0.0,44.0,0.9795128760969919,0.010380250412514596,0.001430358791354872,pypsa_lp
70,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,89.01103973388672,58.23906190392864,0.05032075203376703,90.57735366078064,0.0,0.0,45.0,0.971051019879236,0.010339880554883637,0.0018014485044236318,pypsa_lp
71,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.69632720947266,58.13154752507305,0.050457250875481814,90.82305157586727,0.0,0.0,32.0,0.9665112013985774,0.010367928262085303,0.0013536850026556544,pypsa_lp
72,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.86151885986328,58.268506303744175,0.05071153841240211,91.2807691423238,0.0,0.0,30.0,0.9685039062369568,0.010420179125836052,0.0012834513574933894,pypsa_lp
73,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.31481170654297,58.02748950630085,0.05018315690452614,90.32968242814705,0.0,0.0,34.0,0.9698916714440109,0.01031160758312181,0.0011914649901915537,pypsa_lp
74,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.91899871826172,58.161025056685524,0.050573482150073484,91.03226787013227,0.0,0.0,41.0,0.9700738289751901,0.010391811400700031,0.001778806524260739,pypsa_lp
75,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.46826171875,58.02454121715267,0.0503732658558705,90.6718785405669,0.0,0.0,44.0,0.9767762710718786,0.010350671066274759,0.0014872938161096044,pypsa_lp
76,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.8946762084961,58.35787857925902,0.05053120407274754,90.95616733094556,0.0,0.0,36.0,0.9854366355505547,0.010383124124537164,0.0013291132272918954,pypsa_lp
77,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.6683578491211,58.06304844102252,0.05048238424871978,90.8682916476956,0.0,0.0,36.0,0.9748220674286767,0.01037309265384653,0.0013258706485857659,pypsa_lp
78,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,89.09581756591797,58.09906275747478,0.05050910921971178,90.9163965954812,0.0,0.0,42.0,0.9712034356464209,0.010378584086242149,0.0014819612729638353,pypsa_lp
79,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.49311828613281,58.261921948668444,0.05091936720551547,91.65486096992785,0.0,0.0,37.0,0.9798743636787692,0.010462883672366193,0.0013993293802688482,pypsa_lp
80,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.70966339111328,58.08894872328207,0.05102023838363255,91.8364290905386,0.0,0.0,44.0,0.9778416956253201,0.01048361062677381,0.0013609321188251095,pypsa_lp
81,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,89.11266326904297,58.118489288627494,0.0504311394941935,90.77605108954829,0.0,0.0,44.0,0.9778846444797294,0.010362562909765788,0.0019022908461050886,pypsa_lp
82,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.87894439697266,58.18001219859497,0.050451977754940966,90.81355995889373,0.0,0.0,43.0,0.9778563488131379,0.010366844744165953,0.0015790060716935506,pypsa_lp
83,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.64498901367188,58.16983646675292,0.050163778742392695,90.29480173630685,0.0,0.0,52.0,0.9813677360713075,0.0103076257689848,0.0020921925818747464,pypsa_lp
84,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.6641616821289,58.084250359011286,0.05086040621167195,91.54873118100952,0.0,0.0,34.0,0.9881782562646206,0.01045076839965862,0.0011185020776584562,pypsa_lp
85,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.16885375976562,58.24386254584814,0.05092529206494806,91.6655257169065,0.0,0.0,38.0,0.9762560650792852,0.010464101109235902,0.001487507800974615,pypsa_lp
86,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,89.0075912475586,58.233670034257365,0.05148396151234857,92.67113072222742,0.0,0.0,37.0,0.9675490118452311,0.010578896201167514,0.0016211305042591409,pypsa_lp
87,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,89.01092529296875,58.0370601945187,0.05098593938234355,91.77469088821837,0.0,0.0,40.0,1.0008071215159287,0.01047656288678292,0.0013670663029498001,pypsa_lp
88,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.324462890625,58.00733662938609,0.05063026954941375,91.13448518894474,0.0,0.0,46.0,0.9724129462164671,0.010403480044400086,0.0016761197283071568,pypsa_lp
89,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.3907699584961,58.122470936200315,0.05042309194534316,90.7615655016177,0.0,0.0,43.0,0.9773404385965474,0.010360909303837637,0.001448433017801258,pypsa_lp
90,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.56205749511719,58.268541543378014,0.05112904518002427,92.03228132404368,0.0,0.0,38.0,0.9804583602557077,0.01050596818767622,0.0014460672634280414,pypsa_lp
91,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.58760833740234,58.22056497305562,0.05083620694784552,91.50517250612192,0.0,0.0,38.0,0.9717058630070355,0.010445795948187434,0.0012367555934757596,pypsa_lp
92,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.30924224853516,58.34621054707708,0.05120992233445679,92.17786020202222,0.0,0.0,30.0,0.9826353270376768,0.010522586781052766,0.00100116896473253,pypsa_lp
93,pv75_battery5mwh_ev30_warmer_2030,0.75,1.0,4.5,88.69259643554688,58.22421883031318,0.05064263371698416,91.15674069057148,0.0,0.0,41.0,0.9793911330666432,0.010406020626777566,0.001535422943999223,pypsa_lp
